GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,csho,ni,opeps,revt,costat,mkvalt,prcc_f
185209,20140930,2014,INDL,C,D,STD,PEOPLES FEDERAL BANCSHS INC,USD,601.2840,5.6410,1.4590,0.3400,21.7300,I,112.8200,20.0000
185227,20101231,2010,INDL,C,D,STD,BODY CENTRAL CORP,USD,96.9960,15.4060,9.8110,0.7200,243.3640,I,219.8436,14.2700
185227,20111231,2011,INDL,C,D,STD,BODY CENTRAL CORP,USD,132.3020,16.0950,19.7200,1.2500,296.5000,I,401.7312,24.9600
185227,20121231,2012,INDL,C,D,STD,BODY CENTRAL CORP,USD,149.5850,16.3020,11.9470,0.7600,310.9580,I,162.6777,9.9790
185227,20131231,2013,INDL,C,D,STD,BODY CENTRAL CORP,USD,120.9620,16.6310,-42.3100,-1.2700,283.5600,I,65.5261,3.9400
185269,20101231,2010,INDL,C,D,STD,NETSPEND HOLDINGS INC,USD,263.9030,88.1700,23.7480,0.3000,275.3870,I,1130.3394,12.8200
185269,20111231,2011,INDL,C,D,STD,NETSPEND HOLDINGS INC,USD,272.7420,77.7340,33.2460,0.3800,306.2550,I,630.4227,8.1100
185269,20121231,2012,INDL,C,D,STD,NETSPEND HOLDINGS INC,USD,252.5930,69.2670,18.8670,0.5600,351.3320,I,818.7359,11.8200
185277,20141231,2014,INDL,C,D,STD,FAIRMOUNT SANTROL HOLDINGS,USD,1514.0160,160.9130,170.4500,1.1000,1356.4580,I,1113.5180,6.9200
185277,20151231,2015,INDL,C,D,STD,FAIRMOUNT SANTROL HOLDINGS,USD,1368.9590,161.4330,-92.1350,0.0700,828.7090,I,379.3676,2.3500
185277,20161231,2016,INDL,C,D,STD,FAIRMOUNT SANTROL HOLDINGS,USD,1202.9100,223.6010,-140.1920,-0.4300,535.0130,I,2636.2558,11.7900
185277,20171231,2017,INDL,C,D,STD,FAIRMOUNT SANTROL HOLDINGS,USD,1265.3190,224.2910,53.7880,0.2400,959.7950,I,1173.0419,5.2300
185289,20101231,2010,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,14.6170,6.7460,-15.2910,-1.3800,0.0000,A,44.6585,6.6200
185289,20111231,2011,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,37.0460,12.4060,-34.3450,-3.5700,0.0000,A,99.3472,8.0080
185289,20121231,2012,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,20.5560,12.9340,-24.7900,-1.9400,0.0000,A,27.9374,2.1600
185289,20131231,2013,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,27.1320,20.7340,-19.4040,-1.0000,0.0000,A,79.2039,3.8200
185289,20141231,2014,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,71.2250,10.6720,-23.7890,-3.3300,0.0000,A,83.8819,7.8600
185289,20151231,2015,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,133.7440,17.2260,-28.4540,-1.8100,0.0000,A,129.3673,7.5100
185289,20161231,2016,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,98.1190,17.2470,-44.2620,-2.5700,0.0000,A,209.5511,12.1500
185289,20171231,2017,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,169.3030,20.1380,-42.8090,-2.9000,9.0190,A,911.2445,45.2500
185289,20181231,2018,INDL,C,D,STD,ASSEMBLY BIOSCIENCES INC,USD,268.0450,25.4950,-90.7510,-3.8300,14.8040,A,576.6969,22.6200
185291,20151231,2015,INDL,C,D,STD,STARS GROUP INC,CAD,7808.1220,133.4260,239.4120,-0.1000,1371.0400,A,2325.6152,17.4300
185291,20161231,2016,INDL,C,D,STD,STARS GROUP INC,USD,5462.4750,145.1010,136.1440,1.0600,1155.8920,A,2053.1792,14.1500
185291,20171231,2017,INDL,C,D,STD,STARS GROUP INC,USD,5415.1260,147.9480,259.2310,1.7700,1312.3150,A,3447.1884,23.3000
185315,20101231,2010,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,45.4040,,,,A,,24.2400
185315,20111231,2011,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,45.5930,,,,A,,25.7700
185315,20121231,2012,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,46.2040,,,,A,,24.5100
185315,20131231,2013,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,46.9320,,,,A,,27.3500
185315,20141231,2014,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,47.0000,,,,A,,27.9300
185315,20151231,2015,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,47.4580,,,,A,,17.3600
185315,20161231,2016,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,47.0810,,,,A,,19.0800
185315,20171231,2017,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,47.2470,,,,A,,17.5600
185315,20181231,2018,INDL,C,D,STD,TORTOISE MLP FUND INC,USD,,63.2080,,,,A,,12.2500
185318,20101231,2010,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2567.8950,133.4170,-125.4130,-0.3300,2929.7230,I,1669.0467,12.5100
185318,20111231,2011,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2638.6650,139.4980,90.5500,0.6500,3333.9080,I,1149.4635,8.2400
185318,20121231,2012,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2632.1780,139.5510,114.5890,0.9300,3493.1820,I,1272.7051,9.1200
185318,20131231,2013,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2809.0080,140.8450,155.4220,1.1300,4118.1950,I,3128.1675,22.2100
185318,20141231,2014,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2937.5820,142.0960,161.1520,1.3200,4298.7240,I,4068.2085,28.6300
185318,20151231,2015,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2922.4350,138.8010,197.5770,1.4900,4229.3220,I,1918.2298,13.8200
185318,20161231,2016,INDL,C,D,STD,SWIFT TRANSPORTATION CO,USD,2745.6660,133.0410,149.2670,1.2700,4031.5170,I,3240.8788,24.3600
185323,20141231,2014,INDL,C,D,STD,ENSERVCO CORP,USD,58.2830,37.0560,4.0060,0.1100,56.5640,A,59.6602,1.6100
185323,20151231,2015,INDL,C,D,STD,ENSERVCO CORP,USD,47.1920,38.1270,-1.2610,-0.0300,38.7780,A,20.5886,0.5400
185323,20161231,2016,INDL,C,D,STD,ENSERVCO CORP,USD,42.3700,51.0680,-8.5510,-0.2200,24.6080,A,28.5930,0.5599
185323,20171231,2017,INDL,C,D,STD,ENSERVCO CORP,USD,44.2500,51.0940,-6.8930,-0.1100,40.7520,A,32.8994,0.6439
185334,20131231,2013,INDL,C,D,STD,PINNACLE FOODS INC,USD,5081.1910,117.2320,89.3490,1.3100,2461.5020,I,3219.1907,27.4600
185334,20141231,2014,INDL,C,D,STD,PINNACLE FOODS INC,USD,5200.9450,116.2940,248.4180,1.6300,2591.1830,I,4105.1782,35.3000
185334,20151231,2015,INDL,C,D,STD,PINNACLE FOODS INC,USD,5340.0830,116.6200,212.5080,1.9200,2655.7920,I,4951.6852,42.4600
185334,20161231,2016,INDL,C,D,STD,PINNACLE FOODS INC,USD,6739.6450,118.1270,211.1170,2.2100,3127.9380,I,6313.8882,53.4500
185334,20171231,2017,INDL,C,D,STD,PINNACLE FOODS INC,USD,6578.2640,119.0180,532.0490,2.3400,3144.0020,I,7078.0005,59.4700
185337,20140930,2014,INDL,C,D,STD,CIVITAS SOLUTIONS INC,USD,1207.9540,36.9500,-22.8150,-0.1800,1255.8380,A,577.1590,15.6200
185337,20150930,2015,INDL,C,D,STD,CIVITAS SOLUTIONS INC,USD,1063.1840,37.0930,3.0720,0.4100,1366.9460,A,850.1716,22.9200
185337,20160930,2016,INDL,C,D,STD,CIVITAS SOLUTIONS INC,USD,1092.0480,37.2150,9.1870,0.6000,1407.5870,A,679.5459,18.2600
185337,20170930,2017,INDL,C,D,STD,CIVITAS SOLUTIONS INC,USD,1049.3820,37.4410,6.3310,0.7800,1474.5100,A,690.7865,18.4500
185337,20180930,2018,INDL,C,D,STD,CIVITAS SOLUTIONS INC,USD,1127.1920,36.1160,14.8860,0.7600,1602.2020,A,532.7110,14.7500
185339,20111231,2011,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,624.5140,15.9020,-6.0600,-0.2000,53.1450,A,182.3959,11.4700
185339,20121231,2012,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,1005.1240,35.6990,-6.4790,-0.3600,85.5060,A,641.5110,17.9700
185339,20131231,2013,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,1270.2810,44.7640,5.5220,-0.2000,133.9060,A,912.7380,20.3900
185339,20141231,2014,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,1629.3170,64.4350,-4.0250,-0.2500,173.8310,A,,24.5000
185339,20151231,2015,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,1906.2360,68.0770,-29.4030,-0.6100,218.6420,A,,18.4500
185339,20161231,2016,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,2186.1560,80.3520,34.5190,0.3300,250.2530,A,1918.0022,23.8700
185339,20171231,2017,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,2680.6670,97.0130,31.2590,0.2400,301.0990,A,2651.3653,27.3300
185339,20181231,2018,INDL,C,D,STD,STAG INDUSTRIAL INC,USD,3102.5320,112.1660,92.9260,0.8000,351.0130,A,2790.6901,24.8800
185344,20131231,2013,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,548.7000,21.3000,10.4000,0.4900,1758.5000,A,352.5150,16.5500
185344,20141231,2014,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,576.5000,21.3400,31.7000,1.5100,1711.4000,A,280.8344,13.1600
185344,20151231,2015,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,557.2000,21.5070,35.6000,1.5600,1506.2000,A,458.0991,21.3000
185344,20161231,2016,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,582.6000,21.6330,32.2000,2.2200,1338.5000,A,742.0119,34.3000
185344,20171231,2017,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,673.9000,21.9070,50.9000,2.1500,1560.8000,A,725.1217,33.1000
185344,20181231,2018,INDL,C,D,STD,GLOBAL BRASS & COPPER HLDGS,USD,691.0000,21.7980,58.2000,2.6800,1765.4000,A,548.2197,25.1500
185345,20111231,2011,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,92.4660,5.1490,-8.4950,-1.6700,7.1510,A,31.1515,6.0500
185345,20121231,2012,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,123.2920,5.2880,-0.1470,-0.1200,12.4910,A,41.1935,7.7900
185345,20131231,2013,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,341.6370,15.2950,-3.9840,-1.3900,28.5320,A,122.9718,8.0400
185345,20141231,2014,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,696.4100,21.4040,2.0930,-0.3100,56.5360,A,194.7764,9.1000
185345,20151231,2015,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,1295.5290,22.7620,-2.4010,-0.9500,109.3060,A,297.7270,13.0800
185345,20161231,2016,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,2420.8330,26.4980,-9.5330,-2.1100,200.1190,A,,14.9100
185345,20171231,2017,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,3252.3700,38.5650,27.6810,-1.1000,294.0050,A,780.9413,20.2500
185345,20181231,2018,INDL,C,D,STD,PREFERRED APARTMENT CMNTYS,USD,4410.9580,41.7760,43.4670,-1.0800,397.2710,A,587.3706,14.0600
185346,20101231,2010,INDL,C,D,STD,COMPLETE GENOMICS INC,USD,103.1600,25.9230,-57.6870,-2.2400,9.3890,I,193.6448,7.4700
185346,20111231,2011,INDL,C,D,STD,COMPLETE GENOMICS INC,USD,130.2030,33.4100,-72.3480,-2.4000,19.3440,I,97.8913,2.9300
185363,20131231,2013,INDL,C,D,STD,DIAMOND RESORTS INTL,USD,1301.1950,75.4580,-2.5250,0.1300,726.9120,I,1392.9547,18.4600
185363,20141231,2014,INDL,C,D,STD,DIAMOND RESORTS INTL,USD,1577.7760,75.0890,59.4570,1.1900,844.5660,I,2094.9831,27.9000
185363,20151231,2015,INDL,C,D,STD,DIAMOND RESORTS INTL,USD,2017.7160,69.7060,143.8860,1.9600,948.0400,I,1778.2001,25.5100
185370,20101231,2010,INDL,C,D,STD,WALKER & DUNLOP INC,USD,485.6200,21.4080,8.2270,1.8200,126.6750,A,216.0067,10.0900
185370,20111231,2011,INDL,C,D,STD,WALKER & DUNLOP INC,USD,522.5960,21.7490,34.8640,1.6100,158.3500,A,273.1674,12.5600
185370,20121231,2012,INDL,C,D,STD,WALKER & DUNLOP INC,USD,1688.6330,33.5680,33.7720,1.5400,269.4630,A,559.2429,16.6600
185370,20131231,2013,INDL,C,D,STD,WALKER & DUNLOP INC,USD,1128.9660,34.0000,41.5300,1.2800,332.7530,A,,16.1700
185370,20141231,2014,INDL,C,D,STD,WALKER & DUNLOP INC,USD,2014.0270,31.8220,51.4220,1.6000,378.9850,A,,17.5400
185370,20151231,2015,INDL,C,D,STD,WALKER & DUNLOP INC,USD,3514.9910,29.4660,82.1280,2.7600,497.3690,A,,28.8100
185370,20161231,2016,INDL,C,D,STD,WALKER & DUNLOP INC,USD,3052.4320,29.5510,113.8970,3.9100,611.8800,A,921.9912,31.2000
185370,20171231,2017,INDL,C,D,STD,WALKER & DUNLOP INC,USD,2208.4270,30.0160,211.1270,5.0900,763.9060,A,,47.5000
185370,20181231,2018,INDL,C,D,STD,WALKER & DUNLOP INC,USD,2782.0570,29.4970,161.4390,5.3000,779.8730,A,1275.7453,43.2500
185375,20131231,2013,INDL,C,D,STD,EVERTEC INC,USD,919.3530,78.2860,-24.6210,0.3200,357.2400,A,1930.5328,24.6600
185375,20141231,2014,INDL,C,D,STD,EVERTEC INC,USD,890.2350,77.8930,67.5320,0.9000,361.1290,A,1723.7721,22.1300
185375,20151231,2015,INDL,C,D,STD,EVERTEC INC,USD,870.1020,74.9880,85.3770,1.1100,373.5280,A,1255.2991,16.7400
185375,20161231,2016,INDL,C,D,STD,EVERTEC INC,USD,885.6620,72.6350,75.0360,1.0400,389.5070,A,1289.2713,17.7500
185375,20171231,2017,INDL,C,D,STD,EVERTEC INC,USD,902.7880,72.3940,55.0540,0.8700,407.1440,A,988.1781,13.6500
185375,20181231,2018,INDL,C,D,STD,EVERTEC INC,USD,927.2920,72.3790,86.2700,1.1900,453.8690,A,2077.2773,28.7000
185396,20111231,2011,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,554.0050,27.2780,-9.1440,-0.2500,148.8820,A,257.5043,9.4400
185396,20121231,2012,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,810.7890,46.1600,-1.0760,-0.1900,189.5420,A,,9.5000
185396,20131231,2013,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,1294.4760,85.4020,5.8780,-0.1000,299.0410,A,,9.0000
185396,20141231,2014,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,1459.0240,86.1500,20.8710,0.0400,404.1560,A,,12.4400
185396,20151231,2015,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,1580.9540,86.7940,124.4370,1.1900,464.4530,A,1037.1883,11.9500
185396,20161231,2016,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,1718.5050,93.5250,107.8050,1.0000,473.9570,A,,16.0300
185396,20171231,2017,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,2209.8740,104.2870,99.2140,0.8000,515.4810,A,1588.2910,15.2300
185396,20181231,2018,INDL,C,D,STD,SUMMIT HOTEL PROPERTIES INC,USD,2222.2970,104.7830,90.9210,0.6800,567.4990,A,1019.5386,9.7300
185416,20111231,2011,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,222.5990,21.2030,-39.1980,-1.5700,39.1910,A,39.8616,1.8800
185416,20121231,2012,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,160.3420,21.2060,-44.6340,-1.3900,19.0830,A,94.3667,4.4500
185416,20131231,2013,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,348.1030,21.2370,65.3320,2.5600,89.0780,A,138.8900,6.5400
185416,20141231,2014,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,459.9310,21.4030,-5.5200,-0.2400,43.8160,A,139.5476,6.5200
185416,20151231,2015,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,509.8570,27.5230,-31.0240,-0.8200,46.8910,A,101.5599,3.6900
185416,20161231,2016,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,525.8180,28.4140,-49.6890,-1.7300,1.1150,A,34.3809,1.2100
185416,20171231,2017,INDL,C,D,STD,EMERGENT CAPITAL INC,USD,634.3900,157.8870,-3.5090,-0.0200,51.8730,A,63.1548,0.4000
185419,20101231,2010,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,305.7470,52.8550,-140.1660,-2.8000,1.6740,A,840.9231,15.9100
185419,20111231,2011,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,218.3160,54.9640,-109.3880,-1.9400,33.8630,A,153.8992,2.8000
185419,20121231,2012,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,129.6830,56.1700,-94.4650,-1.6600,25.9830,A,95.4890,1.7000
185419,20131231,2013,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,136.1850,66.2750,-79.2930,-1.2600,28.1810,A,346.6183,5.2300
185419,20141231,2014,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,124.5230,73.9270,-66.1600,-0.9400,60.5940,A,579.5877,7.8400
185419,20151231,2015,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,131.1070,79.9830,-31.6960,-0.7200,92.7820,A,1050.1768,13.1300
185419,20161231,2016,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,137.8840,92.6770,-74.3750,-0.8300,90.7140,A,352.1726,3.8000
185419,20171231,2017,INDL,C,D,STD,PACIFIC BIOSCIENCES OF CALIF,USD,144.0840,116.2770,-92.1890,0.2100,93.4680,A,306.9713,2.6400
185428,20111231,2011,INDL,C,D,STD,ENDOCYTE INC,USD,131.6750,35.7840,-40.5320,-1.2800,0.1910,I,134.5478,3.7600
185428,20121231,2012,INDL,C,D,STD,ENDOCYTE INC,USD,214.0790,35.9190,-17.2920,-0.4500,34.6820,I,322.5526,8.9800
185428,20131231,2013,INDL,C,D,STD,ENDOCYTE INC,USD,162.8580,36.1560,-18.0320,-0.5000,64.8710,I,386.1461,10.6800
185428,20141231,2014,INDL,C,D,STD,ENDOCYTE INC,USD,212.8010,41.7850,5.4590,0.2700,70.3530,I,262.8277,6.2900
185428,20151231,2015,INDL,C,D,STD,ENDOCYTE INC,USD,178.3860,42.0350,-41.2700,-0.9800,0.0700,I,168.5604,4.0100
185428,20161231,2016,INDL,C,D,STD,ENDOCYTE INC,USD,143.4940,42.3780,-43.8880,-0.9500,0.0700,I,108.0639,2.5500
185428,20171231,2017,INDL,C,D,STD,ENDOCYTE INC,USD,100.7620,48.2040,-55.0640,-0.8300,0.0700,I,206.3131,4.2800
185453,20101231,2010,INDL,C,D,STD,WHITESTONE REIT,USD,196.4450,5.6710,1.1050,0.1300,31.5610,A,,14.8000
185453,20111231,2011,INDL,C,D,STD,WHITESTONE REIT,USD,273.4930,11.4380,1.1230,0.1200,35.3750,A,136.1122,11.9000
185453,20121231,2012,INDL,C,D,STD,WHITESTONE REIT,USD,385.3710,16.9430,0.0500,0.1100,46.8440,A,,14.0500
185453,20131231,2013,INDL,C,D,STD,WHITESTONE REIT,USD,507.9740,21.9440,3.7940,0.2100,62.2810,A,293.3913,13.3700
185453,20141231,2014,INDL,C,D,STD,WHITESTONE REIT,USD,634.2970,22.8360,7.5860,0.2300,72.4720,A,345.0520,15.1100
185453,20151231,2015,INDL,C,D,STD,WHITESTONE REIT,USD,783.8770,26.9910,6.7490,0.2500,93.7290,A,324.1619,12.0100
185453,20161231,2016,INDL,C,D,STD,WHITESTONE REIT,USD,855.2090,29.4690,7.9310,0.2600,104.8660,A,,14.3800
185453,20171231,2017,INDL,C,D,STD,WHITESTONE REIT,USD,1071.7320,39.2220,8.3340,0.2200,126.3690,A,,14.4100
185453,20181231,2018,INDL,C,D,STD,WHITESTONE REIT,USD,1028.8720,39.7780,21.4310,0.5400,129.3490,A,487.6783,12.2600
185483,20110630,2011,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,88.4950,6.2190,2.8820,0.5800,6.5080,I,49.1301,7.9000
185483,20120630,2012,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,99.4490,6.2190,2.6780,0.4300,7.6710,I,47.5754,7.6500
185483,20130630,2013,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,113.0640,7.5690,3.8010,0.5400,10.4660,I,59.7951,7.9000
185483,20140630,2014,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,156.2840,11.4430,-7.6220,-0.8800,0.1710,I,89.3698,7.8100
185483,20150630,2015,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,160.7250,23.2350,-5.2010,-0.3500,3.9340,I,82.9490,3.5700
185483,20160630,2016,INDL,C,D,STD,FULL CIRCLE CAPITAL CORP,USD,115.8600,22.4720,-9.7000,-0.3800,0.4670,I,60.6744,2.7000
185495,20141231,2014,INDL,C,D,STD,ALLIQUA BIOMEDICAL INC,USD,29.7240,16.2030,-25.4450,-1.7000,4.7860,A,85.8759,5.3000
185495,20151231,2015,INDL,C,D,STD,ALLIQUA BIOMEDICAL INC,USD,89.7520,27.6690,-26.0170,-1.0900,15.0410,A,59.2117,2.1400
185495,20161231,2016,INDL,C,D,STD,ALLIQUA BIOMEDICAL INC,USD,54.4990,29.6690,-28.2430,-1.0600,18.2400,A,17.5047,0.5900
185495,20171231,2017,INDL,C,D,STD,ALLIQUA BIOMEDICAL INC,USD,32.9410,4.9860,-25.7070,-4.9800,19.5650,A,9.0247,1.8100
185517,20111231,2011,INDL,C,D,STD,FREESCALE SEMICONDUCTOR LTD,USD,3415.0000,246.0000,-410.0000,-1.3000,4572.0000,I,3111.9000,12.6500
185517,20121231,2012,INDL,C,D,STD,FREESCALE SEMICONDUCTOR LTD,USD,3171.0000,249.0000,-102.0000,-0.4900,3945.0000,I,2741.4900,11.0100
185517,20131231,2013,INDL,C,D,STD,FREESCALE SEMICONDUCTOR LTD,USD,3047.0000,258.0000,-208.0000,-0.2000,4186.0000,I,4140.9000,16.0500
185517,20141231,2014,INDL,C,D,STD,FREESCALE SEMICONDUCTOR LTD,USD,3275.0000,305.0000,251.0000,1.1000,4634.0000,I,7695.1500,25.2300
185532,20101231,2010,INDL,C,D,STD,TARGA RESOURCES CORP,USD,3393.8000,42.2920,-15.0000,-4.7400,5463.7000,A,1133.8485,26.8100
185532,20111231,2011,INDL,C,D,STD,TARGA RESOURCES CORP,USD,3831.0000,42.3980,30.7000,0.7500,6994.5000,A,1725.1746,40.6900
185532,20121231,2012,INDL,C,D,STD,TARGA RESOURCES CORP,USD,5105.0000,42.2950,38.1000,1.4300,5885.7000,A,2234.8678,52.8400
185532,20131231,2013,INDL,C,D,STD,TARGA RESOURCES CORP,USD,6048.6000,42.1620,65.1000,1.8700,6556.0000,A,3717.4235,88.1700
185532,20141231,2014,INDL,C,D,STD,TARGA RESOURCES CORP,USD,6453.5000,42.1430,102.3000,2.6300,8616.5000,A,4469.2652,106.0500
185532,20151231,2015,INDL,C,D,STD,TARGA RESOURCES CORP,USD,13253.7000,56.0200,58.3000,4.7300,6658.6000,A,1515.9012,27.0600
185532,20161231,2016,INDL,C,D,STD,TARGA RESOURCES CORP,USD,12871.2000,184.7210,-187.3000,-0.9300,6690.9000,A,10357.3065,56.0700
185532,20171231,2017,INDL,C,D,STD,TARGA RESOURCES CORP,USD,14388.6000,217.5670,54.0000,-0.7200,8814.9000,A,10534.5941,48.4200
185532,20181231,2018,INDL,C,D,STD,TARGA RESOURCES CORP,USD,16938.2000,231.7910,1.6000,0.1800,10484.0000,A,8349.1118,36.0200
185549,20111231,2011,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1709.2810,39.2840,2.9170,-0.3300,211.3000,A,805.7148,20.5100
185549,20121231,2012,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1827.5870,39.6640,35.4680,0.2400,235.8020,A,,27.9300
185549,20131231,2013,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1832.4430,40.5130,15.7560,0.3800,255.2050,A,1273.3236,31.4300
185549,20141231,2014,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1941.7620,43.7020,22.1300,0.5200,260.1550,A,,39.8100
185549,20151231,2015,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1978.4190,45.4080,38.6770,0.9000,275.7130,A,1741.3968,38.3500
185549,20161231,2016,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,1986.9330,45.7320,32.7740,0.7200,295.1600,A,1970.1346,43.0800
185549,20171231,2017,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,2259.8640,47.2050,29.3180,0.6200,315.5310,A,1805.1192,38.2400
185549,20181231,2018,INDL,C,D,STD,AMERICAN ASSETS TRUST INC,USD,2198.2500,47.3350,19.9970,0.4200,331.1050,A,1901.4470,40.1700
185569,20110630,2011,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,374.2770,6.0990,2.2990,0.5600,15.3400,A,73.3710,12.0300
185569,20120630,2012,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,377.7530,6.1750,4.0130,0.6500,15.6740,A,80.2750,13.0000
185569,20130630,2013,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,370.0950,5.2050,4.0400,0.6700,14.4020,A,77.0861,14.8100
185569,20140630,2014,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,360.5010,5.0520,3.6390,0.6700,13.5840,A,91.2391,18.0600
185569,20150630,2015,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,475.5790,5.1380,4.5120,0.8200,17.6040,A,94.5392,18.4000
185569,20160630,2016,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,485.6400,5.0780,5.2460,0.9100,20.3980,A,99.3765,19.5700
185569,20170630,2017,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,481.3170,5.6740,5.5250,0.9700,19.2800,A,156.0350,27.5000
185569,20180630,2018,INDL,C,D,STD,OCONEE FEDERAL FINANCIAL CP,USD,487.9590,5.6940,3.0350,0.7000,18.4150,A,164.7844,28.9400
185584,20101231,2010,INDL,C,D,STD,EXAMWORKS GROUP INC,USD,249.0620,32.2160,-6.0380,0.0000,163.5110,I,595.3517,18.4800
185584,20111231,2011,INDL,C,D,STD,EXAMWORKS GROUP INC,USD,627.0390,34.0910,-8.3330,-0.1600,397.8600,I,323.1827,9.4800
185584,20121231,2012,INDL,C,D,STD,EXAMWORKS GROUP INC,USD,740.5010,34.3410,-14.9390,-0.3900,521.2370,I,480.4306,13.9900
185584,20131231,2013,INDL,C,D,STD,EXAMWORKS GROUP INC,USD,732.5130,36.9280,-10.2160,-0.1600,616.0160,I,1103.0394,29.8700
185584,20141231,2014,INDL,C,D,STD,EXAMWORKS GROUP INC,USD,930.1440,40.3710,10.4940,0.3600,775.6150,I,1679.0299,41.5900
